"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"mmu-mir-199a-1-5p-A.1",1.58542287501665,8.4841766489602,5.68287170562062,1.0602048994559e-06,5.93251266143627e-05,5.45189785607209,"Upregulated"
"mmu-mir-24-1-3p-A",1.89488354019504,11.0008709005685,5.67417277363096,1.09140798607538e-06,6.04442532006649e-05,5.42408663951453,"Upregulated"
"uc.285+A.1",-0.804631828529784,9.74989279104398,-5.67400726712861,1.09201043380108e-06,6.04442532006649e-05,5.4235575472127,"Not Significant"
"mmu-mir-24-1-3p-A.1",1.92683670233251,10.8406652945277,5.66433532968114,1.12779734596731e-06,6.20894882941141e-05,5.39264124206307,"Upregulated"
"hsa-miR-324-5p-A",-0.535339747381407,10.3144161834342,-5.66039967389541,1.14269148284698e-06,6.25730523227438e-05,5.38006264377477,"Not Significant"
"mmu-mir-199a-5p-A",1.56684095076808,8.21427183735949,5.65847532224339,1.15004510595575e-06,6.26407547073773e-05,5.37391266033045,"Upregulated"
"uc.398+.1",-0.701387184250777,12.9836395423206,-5.65605614496778,1.15935647489323e-06,6.28138111264902e-05,5.36618161690495,"Not Significant"
"mmu-mir-10b-A.1",2.0484643199716,10.8223124692303,5.64043660633617,1.22130797080412e-06,6.57619927911586e-05,5.31627496977883,"Upregulated"
"mmu-mir-92-2-A",1.73247584815487,12.2670564546417,5.63891612607474,1.2275117650546e-06,6.57619927911586e-05,5.31141768164407,"Upregulated"
"hsa-mir-574-P",-0.888146518811757,13.4231510100121,-5.63683900512821,1.23603743817128e-06,6.57619927911586e-05,5.30478241318826,"Not Significant"
"hsa-mir-663-A",-1.07222998018785,9.04347765304683,-5.63600930560981,1.23945943444273e-06,6.57619927911586e-05,5.30213205669866,"Downregulated"
"hsa-mir-425-5p-A.1",1.18165808392398,8.38411019341267,5.62744778049027,1.27532552227397e-06,6.72057028521503e-05,5.27478620379678,"Upregulated"
"mmu-mir-15a-A.1",1.69502576262036,8.5708627575357,5.62639744716266,1.27979609923528e-06,6.72057028521503e-05,5.27143174016506,"Upregulated"
"mmu-mir-30c-2-A.1",2.14777570919636,10.4710025147192,5.62308803301387,1.29398428840455e-06,6.76040771084828e-05,5.26086291350961,"Upregulated"
"mmu-miR-685-P.1",-0.92040397771698,10.2080333445126,-5.61194728614133,1.3429069582731e-06,6.95429257206466e-05,5.22528977923976,"Not Significant"
"mmu-let-7f-2-A.1",1.48508179877973,8.64237536639816,5.61155166845448,1.34467766530157e-06,6.95429257206466e-05,5.22402670489491,"Upregulated"
"hsa-mir-323-P.1",-0.927383525994202,11.85948286626,-5.60088931903208,1.39328484936277e-06,7.169465757525e-05,5.18998955966626,"Not Significant"
"uc.217+",-1.26677717740548,11.3951647552476,-5.59824759936891,1.40559551424017e-06,7.19664903290968e-05,5.18155771313616,"Downregulated"
"mmu-mir-200c-A.3",1.75439431875034,9.50373955837204,5.58636508370972,1.46232036053167e-06,7.44983109046979e-05,5.14363728464174,"Upregulated"
"mmu-mir-382-A.1",0.970858547645578,8.46198534970995,5.58364938102478,1.47560089750079e-06,7.48027385663766e-05,5.13497215834128,"Not Significant"
"mmu-let-7d-5p-A.1",1.34199901867341,9.14764325361168,5.58008607260142,1.49320854152985e-06,7.50512352040064e-05,5.12360335527997,"Upregulated"
"mmu-mir-126*-5p-A.1",1.50203065206709,10.6445383403487,5.57771935949655,1.50501865868888e-06,7.50512352040064e-05,5.11605282938463,"Upregulated"
"hsa-mir-199a-A",1.29883044827612,9.42216670745049,5.57757175289278,1.5057582985658e-06,7.50512352040064e-05,5.11558193368835,"Upregulated"
"uc.448+A",-0.531278689621471,11.070336707053,-5.57676250579097,1.5098197707056e-06,7.50512352040064e-05,5.11300029617818,"Not Significant"
"mmu-mir-199a*-2-3p-A.1",1.96436038304387,10.4163359091665,5.574944584411,1.51898336785286e-06,7.51419791633491e-05,5.10720099126378,"Upregulated"
"hsa-mir-30d-A.1",1.66195448609722,11.3931914452615,5.57264177517688,1.53067056883403e-06,7.53560895425986e-05,5.09985521072065,"Upregulated"
"uc.95+.1",-0.60896564716267,10.6852976647746,-5.57108158564781,1.53863959476145e-06,7.53859782313745e-05,5.09487855345969,"Not Significant"
"Hcd606 right.1",-1.16520207329266,9.76720580820103,-5.56686400951558,1.56038889837011e-06,7.60875348538568e-05,5.08142633716428,"Downregulated"
"hsa-mir-323-P",-0.981945227751487,11.9594863602327,-5.5618081470177,1.58686425208667e-06,7.66866669833321e-05,5.06530212130564,"Not Significant"
"hsa-mir-595-A",-0.747521753692585,10.4421320172484,-5.5616586899762,1.5876536523893e-06,7.66866669833321e-05,5.06482550060603,"Not Significant"
"mmu-mir-340-P",0.919383953890779,8.02605947408801,5.55920610598826,1.60066358728632e-06,7.69520898301028e-05,5.05700441677516,"Not Significant"
"hsa-mir-657-A.1",-0.823004745542788,11.015759598634,-5.54491434263316,1.67861111905823e-06,8.03223264446553e-05,5.01143836066281,"Not Significant"
"mmu-miR-669b-A.1",-0.749829841730985,9.39931404739405,-5.51162161487143,1.87512966336444e-06,8.93085011760552e-05,4.9053543309631,"Not Significant"
"mmu-miR-717-P.1",-1.68040267844368,9.74378906295741,-5.50225936792308,1.93439969043724e-06,9.17048742133208e-05,4.87553860418291,"Downregulated"
"mmu-mir-146-A.1",1.69673543889106,9.47372968222073,5.49637359138377,1.97261016873343e-06,9.24644255304456e-05,4.85679802982192,"Upregulated"
"mmu-mir-16-1-A",1.3303462558848,10.4744662690962,5.49607212610197,1.9745873443686e-06,9.24644255304456e-05,4.8558382288355,"Upregulated"
"mmu-mir-199a*-1-3p-A.2",1.94755523345728,9.94529544768936,5.49363603876637,1.99063695547016e-06,9.24644255304456e-05,4.84808252736008,"Upregulated"
"hsa-mir-30c-A",2.03193567428436,10.341564094561,5.49322737816986,1.99334198884718e-06,9.24644255304456e-05,4.84678153514238,"Upregulated"
"mmu-mir-425-P.1",1.20918103471226,9.12884129564778,5.49194821453473,2.00183274115276e-06,9.24644255304456e-05,4.84270934216719,"Upregulated"
"mmu-mir-200b-A.2",1.40598960908838,8.45076444194918,5.49153250347285,2.00459985036708e-06,9.24644255304456e-05,4.84138596362622,"Upregulated"
"mmu-mir-92-1-A.1",0.89660375795658,13.9446148604382,5.48659925890206,2.03772868539978e-06,9.35710391860707e-05,4.8256825409983,"Not Significant"
"hsa-let-7a-A.3",1.32381771284421,10.2583822124211,5.47871241337553,2.09182556593565e-06,9.56263115856295e-05,4.80058156401229,"Upregulated"
"mmu-miR-717-P",-1.82525996443685,9.7700413830491,-5.47534631438878,2.11534620469821e-06,9.62717561604876e-05,4.78987011144582,"Downregulated"
"hsa-mir-181b-1-A",1.64608475500441,10.458058899532,5.46471089344232,2.19140114971616e-06,9.92918043057234e-05,4.75603298883446,"Upregulated"
"mmu-mir-199a*-1-3p-A.1",1.97004204100786,10.0397543199622,5.46125558278477,2.2166901955701e-06,9.9930688206543e-05,4.74504187091711,"Upregulated"
"mmu-mir-199a-1-5p-A.3",1.56056917197395,8.43996763453252,5.4601261299526,2.22501922959881e-06,9.9930688206543e-05,4.7414493827622,"Upregulated"
"hsa-mir-199b-A",0.732956556919968,9.27153776010534,5.44637054433489,2.3289873209239e-06,0.000103617312735614,4.69770561356082,"Not Significant"
"Hcd799 left.1",-0.893907530508352,9.28449378002499,-5.44625140925563,2.32990852507188e-06,0.000103617312735614,4.697326829093,"Not Significant"
"hsa-mir-122a-A.1",-0.724619575174634,9.52684812505619,-5.44527646015888,2.33746086346941e-06,0.000103617312735614,4.69422707153938,"Not Significant"
"mmu-mir-138-1-A",-0.805428524020183,9.30282906979827,-5.4420116604741,2.3629287199293e-06,0.000104294784879638,4.68384757622296,"Not Significant"
"hsa-mir-181b-1-A.1",1.64079376114204,10.4450362102993,5.44028104314778,2.37654035954339e-06,0.000104445378891521,4.67834596470404,"Upregulated"
"hsa-mir-16-1-A.1",1.51713383096013,9.79713252983976,5.43745910845977,2.39890259143025e-06,0.000104868045251836,4.6693756508704,"Upregulated"
"hsa-mir-30b-A.1",2.0193073441845,10.3148936708335,5.43648882436518,2.40663971036927e-06,0.000104868045251836,4.66629149693709,"Upregulated"
"hsa-mir-615-A",-0.498346992650479,9.56098953109626,-5.43094374629343,2.4513343569187e-06,0.000106362982266303,4.64866750966668,"Not Significant"
"Hcd426 left.1",-0.93156626694644,11.3843908789545,-5.42791211601426,2.47611745867254e-06,0.000106984990619438,4.63903323505439,"Not Significant"
"hsa-mir-126-3p-A",1.16830625757648,8.21047743116129,5.41836607383219,2.55579118296372e-06,0.000109963452577935,4.6087022374044,"Upregulated"
"hsa-mir-598-P",-0.70397960899728,9.72886881989954,-5.40950002236845,2.63206678945473e-06,0.000112771397171617,4.58053941628468,"Not Significant"
"hsa-mir-92-2-A",1.58613190348092,12.2668730887577,5.40585010051666,2.66412016799563e-06,0.000113669127167813,4.56894767075087,"Upregulated"
"hsa-mir-181a1-5p-A.1",1.1636432939895,9.45933298585983,5.40208152945644,2.69762207876082e-06,0.000114620954715813,4.55698043533409,"Upregulated"
"hsa-mir-181a-A",1.28669323314458,9.46337223377726,5.39859580282591,2.72898165722933e-06,0.000115474265165406,4.5459125885905,"Upregulated"
"hsa-mir-16-2-P",0.867435409376201,7.94685972213818,5.39688975918128,2.74446180944523e-06,0.000115651394768392,4.54049599873726,"Not Significant"
"mmu-mir-92-2-A.1",1.68846893683868,12.2291967291915,5.39394743337959,2.77136466336482e-06,0.00011630645144613,4.53115494168756,"Upregulated"
"mmu-miR-702-P",-0.669938339972641,8.23805193185447,-5.39074682107613,2.80092639367339e-06,0.00011706729090292,4.52099484549267,"Not Significant"
"mmu-mir-199a*-3p-A",2.03982765768314,10.1607526451572,5.37131860679709,2.9872054175675e-06,0.000124345461284111,4.45934291387139,"Upregulated"
"Hcd783 left.1",-0.60495606572182,11.9347309930098,-5.3639895486944,3.06062638266359e-06,0.000126885887281276,4.43609515481329,"Not Significant"
"hsa-mir-10b-A",1.84617728706804,10.8453775508467,5.35632379727027,3.13933624942835e-06,0.000129250204916907,4.4117851653435,"Upregulated"
"hsa-mir-326-A",-0.530238516235348,9.75848334088714,-5.35598119537747,3.14290049065526e-06,0.000129250204916907,4.41069882858272,"Not Significant"
"uc.31+.1",-0.819676183927823,9.84766682825554,-5.34210180711855,3.29071959527827e-06,0.000134787874622598,4.36669951792031,"Not Significant"
"hsa-mir-92-2-A.1",1.5669772341369,12.2606638914617,5.33676158196766,3.34941374437019e-06,0.000136512501285865,4.34977563708297,"Upregulated"
"Hcd416 left.1",-0.929989013182141,10.8668493756195,-5.33585438809799,3.35948733633184e-06,0.000136512501285865,4.34690091287507,"Not Significant"
"Hcd2 right.1",0.74657324404116,8.40662015959035,5.33119323817886,3.41172107088711e-06,0.000138087050458039,4.33213196787148,"Not Significant"
"hsa-mir-30b-A",2.01062828649292,10.3744208009013,5.3278137138961,3.45009560578054e-06,0.000139090468516507,4.32142529681276,"Upregulated"
"mmu-mir-7-1-P",0.836435262362336,7.52267654494893,5.32452643426747,3.48783332340946e-06,0.000140060444045933,4.31101201498321,"Not Significant"
"mmu-mir-199a*-1-3p-A",2.01724777861425,10.1179261301078,5.32243509541627,3.51205449470379e-06,0.000140482179788152,4.30438776703183,"Upregulated"
"hsa-mir-16a-chr13-A.1",1.42266230215722,9.5349993936091,5.31467336706233,3.60341543113115e-06,0.000143575774376587,4.27980678977929,"Upregulated"
"mmu-mir-123-A",1.54413852473529,10.6088430478987,5.31077166582685,3.65022733107727e-06,0.000144877239807098,4.26745273207185,"Upregulated"
"mmu-let-7c-1-A",1.3648990832565,11.6284203572942,5.30514277759497,3.71882606046161e-06,0.000146964744049742,4.24963271126513,"Upregulated"
"mmu-mir-32-A.1",1.29065109092964,9.05932173239157,5.30411192722506,3.73152670438798e-06,0.000146964744049742,4.24636959867316,"Upregulated"
"hsa-miR-126-3p-A",0.964730977921805,8.45131688062493,5.29863222075309,3.79976508140062e-06,0.000149078905875641,4.2290257518135,"Not Significant"
"hsa-mir-30c-A.1",1.97270568581046,10.3009992510332,5.29628450859346,3.82937819733781e-06,0.000149667300537172,4.22159599312669,"Upregulated"
"Hcd739 right.1",-1.26924153388135,11.0064620953469,-5.29400427510517,3.85835916525569e-06,0.000150226607803111,4.21438035773835,"Downregulated"
"hsa-mir-560-P.1",-1.18268975673766,10.251566872201,-5.28891091908509,3.92388156488583e-06,0.000152199042516784,4.19826485165184,"Downregulated"
"hsa-mir-16-2-P.1",0.853552949914184,7.84061936061879,5.28225831729912,4.0111263521208e-06,0.00015499597677629,4.17722015017434,"Not Significant"
"mmu-mir-93-A",1.11920257771024,9.25448881915923,5.27705963657513,4.08063989804001e-06,0.000157089295323044,4.1607781632756,"Upregulated"
"mmu-let-7d-5p-A.3",1.20009705620142,9.76326813525748,5.26064762140897,4.30802105249315e-06,0.000165221481563782,4.10889136250897,"Upregulated"
"Hcd711 right",-0.680096424352286,9.86037499944458,-5.25711884022465,4.35852719915435e-06,0.000166534770594554,4.09773905301606,"Not Significant"
"hsa-mir-130b-A.1",0.987059219887703,9.49654509835861,5.25478378218438,4.3922701782446e-06,0.000167121703095013,4.09036014991798,"Not Significant"
"ath-MIR156a-P",-1.04763305707402,9.45812825617918,-5.25380237228035,4.40652928082554e-06,0.000167121703095013,4.08725903042988,"Downregulated"
"mmu-mir-26a-1-A",1.86043395348187,12.8857539556055,5.25224768952265,4.42921152397326e-06,0.00016736208858113,4.08234667393417,"Upregulated"
"hsa-mir-320-P.1",-0.580897455098171,11.3388740961441,-5.24569477102125,4.52609450222684e-06,0.00016981427145256,4.06164436471108,"Not Significant"
"hsa-mir-199a*-3p-A",1.76550446051879,9.10903309146015,5.24561578449574,4.52727501040516e-06,0.00016981427145256,4.06139485672319,"Upregulated"
"Hcd799 left",-0.904529082790237,9.33644162315161,-5.23999649059968,4.61204682210299e-06,0.000172362625760345,4.04364610584632,"Not Significant"
"hsa-mir-181c-P",-0.69980676036645,8.90702813858488,-5.23411966019886,4.70238640447488e-06,0.000175099770115719,4.02508784835082,"Not Significant"
"mmu-miR-685-A",-1.03112139099515,9.92109806639296,-5.22836399839336,4.79256207810235e-06,0.000177810998839739,4.00691614778037,"Downregulated"
"uc.84+A.1",-0.756375551009922,11.8670199695803,-5.22618270379894,4.82718290100982e-06,0.000178448927459713,4.00003041247689,"Not Significant"
"mmu-mir-32-A",1.24609233775685,9.13151236045564,5.22322730197003,4.8744856449108e-06,0.000179549399294556,3.99070193548222,"Upregulated"
"mmu-miR-532-A",0.958355006472406,9.08482985396235,5.21196256326084,5.05903165918519e-06,0.000185578300512937,3.95515526805846,"Not Significant"
"mmu-mir-24-2-P",-0.686168553097131,12.3503086313981,-5.21104251400057,5.07440665465063e-06,0.000185578300512937,3.95225265942903,"Not Significant"
"mmu-mir-1-A.1",0.768707180954939,7.38838685438503,5.20589732496868,5.16124513615585e-06,0.000188082385032868,3.93602228857312,"Not Significant"
"mmu-miR-532-A.1",1.02221814987607,9.07132854796047,5.19896920891832,5.28050438627521e-06,0.000191745974877511,3.91417278140441,"Upregulated"
"hsa-mir-10b-A.1",1.80001024372019,10.7928938165312,5.19627873882564,5.32754975341007e-06,0.000192770704858372,3.90568930133708,"Upregulated"
"mmu-miR-685-A.1",-1.00079993777967,9.89706034949363,-5.19101918970575,5.42071984788481e-06,0.00019545130719134,3.88910766526415,"Downregulated"
"mmu-mir-130b-A",0.910660544109928,8.10528213867801,5.18660889083492,5.50008826317553e-06,0.000197617206368131,3.87520605877994,"Not Significant"
"mmu-mir-24-1-3p-A.2",1.76481345448236,11.0234451216676,5.17777123681731,5.66261116124653e-06,0.000202740495754075,3.84735632956079,"Upregulated"
"mmu-mir-130b-A.1",0.843594368879929,8.07919969892298,5.17671889610383,5.68227756654487e-06,0.000202740495754075,3.84404077985192,"Not Significant"
"Hcd76 left.1",-0.448223738221436,6.61782024716849,-5.16647938908516,5.87720104285821e-06,0.000208967148190514,3.81178699734813,"Not Significant"
"hsa-mir-650-P",-0.575691293100435,12.4027077962306,-5.16514335396902,5.90311770222782e-06,0.000209162371179283,3.80757954719773,"Not Significant"
"mmu-mir-129-5p-A.3",-0.609278281984725,9.83238975081993,-5.14715077373734,6.26336080176663e-06,0.000221161429689967,3.75093933281711,"Not Significant"
"mmu-mir-181b-2-A.1",1.02201689975046,11.2277668930993,5.14385445455402,6.33167842035357e-06,0.000222805453692167,3.74056710075104,"Upregulated"
"mmu-mir-140*-3p-A.1",1.08555533811636,7.77002230464368,5.13653125004884,6.48610518697201e-06,0.00022745793532395,3.71752887027586,"Upregulated"
"uc.398+",-0.680871780309948,13.1217591391396,-5.13342378395236,6.55275424471367e-06,0.000229010933330608,3.70775513530277,"Not Significant"
"hsa-mir-99a-A",1.33928626620626,8.82470387376632,5.1318458650816,6.58685648653401e-06,0.000229419763340504,3.70279268111436,"Upregulated"
"hsa-mir-15a-A",1.14311483173816,8.89750619416207,5.12931781077112,6.64185963176417e-06,0.000229934374650889,3.6948427922641,"Upregulated"
"mmu-mir-17-5p-A.2",1.70571842439304,9.91320688357043,5.12910362529718,6.64654051725225e-06,0.000229934374650889,3.69416928885645,"Upregulated"
"mmu-mir-26a-2-A.1",1.90867124974638,12.8589867522974,5.12414664219187,6.75578875938193e-06,0.000232832170193071,3.67858380869046,"Upregulated"
"mmu-mir-292-3p-A.3",-0.512073471303717,11.1333750684223,-5.12262839161202,6.78960393051173e-06,0.000232832170193071,3.67381085565783,"Not Significant"
"mmu-mir-26a-2-A",1.86559837917555,12.8876743642064,5.1222294329515,6.79851746950472e-06,0.000232832170193071,3.67255669239021,"Upregulated"
"mmu-mir-16-1-A.1",1.30411952617808,10.4092250230616,5.11373754014309,6.99101319813846e-06,0.000238626583829793,3.64586665973163,"Upregulated"
"mmu-miR-689-A.3",-0.730058315074869,12.206359933405,-5.11153908081681,7.04172073870276e-06,0.000239558871642247,3.63895846539282,"Not Significant"
"hsa-mir-199a*-3p-A.1",1.6757130009774,9.17102172199222,5.09728310476064,7.37947891523852e-06,0.000250218093020008,3.5941778447367,"Upregulated"
"hsa-mir-15a-A.2",1.17514254177808,8.95117445465209,5.09202249514961,7.50812168353877e-06,0.000253739821912333,3.57766026692877,"Upregulated"
"Hcd421 right",-0.609862438880425,12.7443578910154,-5.08556814845693,7.66898933244287e-06,0.000258323851198076,3.55739969086471,"Not Significant"
"hsa-mir-123-P",1.09382067573835,8.0769484218688,5.07376161348265,7.97212354478336e-06,0.000267654246224858,3.52035313714693,"Upregulated"
"Hcd711 right.1",-0.678751987609447,9.82822929874119,-5.06720746250991,8.1454852194578e-06,0.00027258094329166,3.49979588109693,"Not Significant"
"mmu-mir-382-A",0.953074798451251,8.49173234051531,5.06144495045989,8.30098338795803e-06,0.000276879706490848,3.48172659316409,"Not Significant"
"hsa-mir-130b-A",0.9987386588713,9.48522731293357,5.05705131596144,8.42151168186587e-06,0.000279987920851645,3.46795278632793,"Not Significant"
"mmu-mir-30c-1-P",-0.638727657064475,9.44285385268808,-5.03722238496769,8.98734697886152e-06,0.000296994273214763,3.40582434503547,"Not Significant"
"mmu-mir-340-P.1",0.975178642898938,7.97895428351676,5.0370971469439,8.99103756802506e-06,0.000296994273214763,3.4054321258319,"Not Significant"
"hsa-mir-30c-1-A",1.81367627730665,9.1653778827788,5.03432700800562,9.07305373180198e-06,0.000298624835403637,3.39675721198669,"Upregulated"
